id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,_custom_ended_at
46375187484,590746260,whymnk,whymnk,33214,Fortnite,live,FORNITE DROPS✔️ - Nouvelle saison fornite !!!,6,2022-12-05T18:54:12Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_whymnk-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'c2542d6d-cd10-4532-919b-3d19f30a768b', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', 'ac763b17-7bea-4632-9eb4-d106689ff409', '1eba3cfe-51cc-460a-8259-bc8bb987f904', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-12-05T22:57:08Z
46375180460,236618981,biyona,Biyona,509658,Just Chatting,live,"Je suis le flantier, mon flan est délicieux 🍮 !planning !rs",23,2022-12-05T18:52:39Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_biyona-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d', 'afc8211a-8eee-48b8-9e18-212f22f657db', '2920fbf2-293e-4753-8ec7-b69dba5392d0', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-12-05T22:59:39Z
46375869212,29628896,bakanokira,BakaNoKira,21779,League of Legends,live,[FR/EN] SoloQ - ADC - Syndra Versus World ? Ascension au Platinum ?,1,2022-12-05T21:23:04Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_bakanokira-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '6606e54c-f92d-40f6-8257-74977889ccdd', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-12-06T00:01:07Z
39292875957,430296061,akenoelectric,AkenoElectric,33214,Fortnite,live,[FR/BE/QC]ON CASSE DU BAMBI!!!!! OBJECTIFS 100 FOLLOWS !!!,5,2022-12-05T20:27:04Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_akenoelectric-{width}x{height}.jpg,"['c2542d6d-cd10-4532-919b-3d19f30a768b', '6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '64d9afa6-139a-48d5-ab4e-51d0a92b22de']","[]",2022-12-06T01:20:18Z
46375758444,554668530,linceyy,Linceyy,512887,The Seven Deadly Sins: Grand Cross,live,Story + tirage esca avec le peu que j'ai :') !discord,9,2022-12-05T20:58:22Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_linceyy-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","[]",2022-12-06T01:35:22Z
46376040412,179578206,newt_ohm,Newt_Ohm,493815,Oxygen Not Included,live,découverte :) (suite),1,2022-12-05T22:08:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_newt_ohm-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d']","[]",2022-12-06T01:52:42Z
46374856316,102110845,saepik,Saepik,509660,Art,live,"[VTUBER FR|EN]  DOCTEUR SAE, JE VOUS ECOUTE  !commissions !discord !secretsanta",28,2022-12-05T17:36:17Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_saepik-{width}x{height}.jpg,"['86bd38a4-8ef9-4e4a-892f-f4d0aa336d67', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '02ba4017-ed3b-4b82-ab20-011860784f77', '319e29b7-9b61-4f0b-ad11-43e4c01ca697', '52d7e4cc-633d-46f5-818c-bb59102d9549', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-12-06T02:28:49Z
40584896105,185737374,nekofluufy,nekofluufy,33214,Fortnite,live,coucou moi cest fluufy,3,2022-12-05T22:16:24Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nekofluufy-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-12-06T02:53:57Z
46376334396,101019516,misslouvely,MissLouvely,501087,Gungrave G.O.R.E.,live,La tombe du fusil ben gore  #1,14,2022-12-06T00:02:24Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_misslouvely-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '8282259b-a997-4c63-b908-24027f64ac9a', '8ba227ca-073c-46a7-b3cc-193e52c5ab4d', 'eaba0ad7-c4e1-4878-b37f-01308dbb65c8', '7acaeacc-42dc-41d4-b461-87468f1ad551', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-12-06T02:59:05Z
46376567420,179578206,newt_ohm,Newt_Ohm,1119642287,Yu-Gi-Oh! Master Duel,live,quelques duels ^^,1,2022-12-06T01:55:32Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_newt_ohm-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '81e9d348-82e5-4c4f-a140-d2b3779b912d']","[]",2022-12-06T03:23:08Z
40585556537,84677311,droupika,Droupika,515025,Overwatch 2,live,(EN/FR) On essaie de se rendre Silver avant la fin de saison!,8,2022-12-06T00:11:36Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_droupika-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'f541e89d-6676-467e-9b15-5d204692ef40', '7acaeacc-42dc-41d4-b461-87468f1ad551', 'd47ba636-e313-4887-ad18-237ef81a5161']","[]",2022-12-06T04:38:14Z
46376513228,264360234,oreilyne,Oreilyne,509658,Just Chatting,live,+18 | on crée l'avatar du coloc  #Feat Evets,5,2022-12-06T01:29:31Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_oreilyne-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'cc8d5abb-39c9-4942-a1ee-e1558512119e', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', 'adc4a830-07f5-457b-95e5-5ab6cc1f9af3', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'd47ba636-e313-4887-ad18-237ef81a5161']","[]",2022-12-06T07:48:56Z
40153344040,193029532,zilvinesthedark,zilvinesthedark,1119642287,Yu-Gi-Oh! Master Duel,live,quelque duel matinal (fr-en VTuber),3,2022-12-06T07:32:55Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_zilvinesthedark-{width}x{height}.jpg,"['807277ea-cbd7-46fc-8b96-bc4d7ccb55de', '52d7e4cc-633d-46f5-818c-bb59102d9549', '63e83904-a70b-4709-b963-a37a105d9932', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-12-06T11:52:51Z
46377077036,473794048,muunchama,muunchama,21779,League of Legends,live,"Lvl up d'un compte, game viewers #  !kofi !discord !patreon",27,2022-12-06T10:57:05Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_muunchama-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-12-06T14:19:48Z
40153631112,132955659,dojo_off,dojo_off,1678052513,Call of Duty: Modern Warfare II,live,[Vtuber][FR] It's a chill vibe in here// R6 // just vibe,1,2022-12-06T11:28:34Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_dojo_off-{width}x{height}.jpg,"['e659959d-392f-44c5-83a5-fb959cdbaccc', '292d76d1-b0a2-4175-a313-fdb2c970cd69', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '36b47e6e-6cdf-46fa-a85e-bd18a64af7ad', '52d7e4cc-633d-46f5-818c-bb59102d9549', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-12-06T14:26:41Z
46377372028,533027512,kirayano97,Kirayano97,33214,Fortnite,live,Deku sur Fortnite OMG !! Fortnite a son prime ??,1,2022-12-06T13:28:27Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kirayano97-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '0c7fba97-7a4e-4582-8515-f604027164db']","[]",2022-12-06T14:43:28Z
39294009765,483754137,zoorqueen,ZoorQueen,516575,VALORANT,live,Potites games sur le jeu du sel !,2,2022-12-06T14:21:51Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_zoorqueen-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'ad18ee82-c0b2-46d4-b4f9-d45994443bd7']","[]",2022-12-06T15:43:36Z
46377297436,69403569,uzukilumi,UzukiLumi,509658,Just Chatting,live,[Vtuber FR] On joue à mon dating game préféré ! [ときメモＧＳ４],3,2022-12-06T12:54:46Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_uzukilumi-{width}x{height}.jpg,"['be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', 'dc179e62-215f-4785-bbc5-385ef8f1285b', '52d7e4cc-633d-46f5-818c-bb59102d9549', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-12-06T15:46:35Z
