id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,is_mature,_custom_ended_at
46354509644,433556778,mascaradegames,MascaradeGames,27471,Minecraft,live,"[Tenebruce] Jouer au bingo avec les amis, pas avec mami.",3,2022-11-29T19:05:28Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_mascaradegames-{width}x{height}.jpg,"['be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '34cd9d78-4b9f-4c3e-a747-bd6f2e15391b', '52d7e4cc-633d-46f5-818c-bb59102d9549', '6f655045-9989-4ef7-8f85-1edcec42d648']",True,2022-11-29T22:58:08Z
46354809308,61416437,shin_nara,Shin_Nara,518184,Phasmophobia,live,[VTuber] On n'est que mardi ? Tant pis c'est soirée Phasmo,28,2022-11-29T20:04:53Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_shin_nara-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '6f655045-9989-4ef7-8f85-1edcec42d648']",True,2022-11-29T22:59:30Z
46355176316,603801492,amatematsu_,Amatematsu_,515025,Overwatch 2,live,[VTUBERFR] PREMIERE FOIS SUR LE JEU (Feat. Spaghettusss 💅🏻) POV : Ca se passe,1,2022-11-29T21:29:48Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_amatematsu_-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '6606e54c-f92d-40f6-8257-74977889ccdd', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-29T23:06:36Z
46354789756,605179080,ackow_,ackow_,476269,Yakuza 0,live,[FR - Vtuber] Dame Da Ne !!!! Yakuza 0 en presque français,5,2022-11-29T20:01:38Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_ackow_-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '81e9d348-82e5-4c4f-a140-d2b3779b912d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",True,2022-11-29T23:08:06Z
46354733132,266145493,raptelii,RaptelII,65876,Cyberpunk 2077,live,[Vtuber] On découvre Cyberpunk,2,2022-11-29T19:51:49Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_raptelii-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']",True,2022-11-29T23:13:26Z
46354403596,236618981,biyona,Biyona,509658,Just Chatting,live,Cherche jeux de mot à base de flan ! 🍮 !planning !rs,31,2022-11-29T18:47:15Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_biyona-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d', 'afc8211a-8eee-48b8-9e18-212f22f657db', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '2920fbf2-293e-4753-8ec7-b69dba5392d0']",True,2022-11-29T23:14:49Z
46355256060,56664642,drxela,DrXela,509538,Animal Crossing: New Horizons,live,[GIVEAWAY] FAIFROID SUR L'ILE [Vtuber][FR] !commands !sub !sound !sticker !giveaway !warships #ad #sponsored,6,2022-11-29T21:51:02Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_drxela-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '81e9d348-82e5-4c4f-a140-d2b3779b912d', '63e83904-a70b-4709-b963-a37a105d9932', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '96b6073f-450d-4248-8ed4-988e28f3f759']",False,2022-11-29T23:45:38Z
46354931116,789952501,shio_ryuo,Shio_Ryuo,513181,Genshin Impact,live,[FR/EN][Genshin Impact][18+] C'est l'heure de rouler sur les Abysses !,8,2022-11-29T20:31:24Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_shio_ryuo-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']",True,2022-11-30T01:27:34Z
40129646536,193029532,zilvinesthedark,zilvinesthedark,1119642287,Yu-Gi-Oh! Master Duel,live,it's time to dudududu duel (fr-en VTuber),3,2022-11-29T21:01:03Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_zilvinesthedark-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '63e83904-a70b-4709-b963-a37a105d9932', '52d7e4cc-633d-46f5-818c-bb59102d9549', '807277ea-cbd7-46fc-8b96-bc4d7ccb55de']",True,2022-11-30T01:34:44Z
46355594380,755240784,yannickdu08450,yannickdu08450,,WATCH_DOGS™,live,WHATVH_DOGS,1,2022-11-30T00:20:05Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_yannickdu08450-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-30T02:03:49Z
40127562664,430296061,akenoelectric,AkenoElectric,27471,Minecraft,live,LE DEBUT DES MACHINES!!!!! OBJECTIFS 100 FOLLOWS !!!,2,2022-11-29T12:52:54Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_akenoelectric-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '64d9afa6-139a-48d5-ab4e-51d0a92b22de']",False,2022-11-30T02:28:43Z
46355827004,129014888,linkhero87,linkhero87,8278,Romancing SaGa 2,live,EN/FR 18+ La suite de la joie,2,2022-11-30T02:21:10Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_linkhero87-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '7acaeacc-42dc-41d4-b461-87468f1ad551', '52d7e4cc-633d-46f5-818c-bb59102d9549']",True,2022-11-30T05:05:40Z
40560373321,94069234,lechatoo,LechatOo,18122,World of Warcraft,live,❤ [FR/QC/EN ]  !Drops  #FreeMount !Pet,3,2022-11-30T05:30:35Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_lechatoo-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'dffe48c0-951f-4bc3-a4a6-77a556988b70', '52d7e4cc-633d-46f5-818c-bb59102d9549', '7acaeacc-42dc-41d4-b461-87468f1ad551', 'c1ea4496-4418-4a4f-bc30-083cfc6a616b', 'c2542d6d-cd10-4532-919b-3d19f30a768b']",True,2022-11-30T07:21:51Z
46356001356,184130253,walkingkeav,walkingkeav,1937599489,The Quarry,live,Découverte The quarry live fr follow me 🔥👌👏,1,2022-11-30T07:22:38Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_walkingkeav-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', 'b3e0b8fd-5bc9-42cd-8663-c94c1bb4daa0']",False,2022-11-30T08:33:01Z
46356152284,186042697,baka_mcelite,baka_mcelite,30921,Rocket League,live,[aide/conseil/Fr]petit entrainement matinal,1,2022-11-30T09:46:50Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_baka_mcelite-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-30T10:04:35Z
46356276412,493944627,kirby_chimmy,kirby_chimmy,516575,VALORANT,live,[VTUBERFR] Control my valorant in ranked !say,3,2022-11-30T11:10:48Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kirby_chimmy-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', '4c15e802-ee32-4145-8375-28ca39cd6560', 'b6b64b15-447c-4178-9609-d3d511123521']",False,2022-11-30T11:55:57Z
46356262620,835546262,kaguyarp,kaguyaRP,515025,Overwatch 2,live,FR PC main heal kiriko on continue a s'améliorer,1,2022-11-30T11:02:21Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kaguyarp-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '67259b26-ff83-444e-9d3c-faab390df16f']",True,2022-11-30T12:46:15Z
46356456060,525909897,mateomatiq,Mateomatiq,772421245,NBA 2K23,live,2k23 avec vous fr,1,2022-11-30T12:49:03Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_mateomatiq-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', 'ac763b17-7bea-4632-9eb4-d106689ff409']",False,2022-11-30T13:04:25Z
46356183292,106535228,cyela_rela,Cyela_Rela,23857,Pokémon HeartGold/SoulSilver,live,🦋 De retour pour vous jouez un MAUVAIS tour ou pas >n< 🦋!discord,11,2022-11-30T10:08:06Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_cyela_rela-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'cc8d5abb-39c9-4942-a1ee-e1558512119e', '81e9d348-82e5-4c4f-a140-d2b3779b912d', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",True,2022-11-30T13:59:41Z
46356340252,88356889,aleavanihs,AleaVanihs,509660,Art,live,[FR] Petit live chill !,7,2022-11-30T11:51:03Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_aleavanihs-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '86bd38a4-8ef9-4e4a-892f-f4d0aa336d67', '02ba4017-ed3b-4b82-ab20-011860784f77', 'df448da8-7082-45b2-92ad-c624dba6551f', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",True,2022-11-30T14:54:35Z
46356259868,138691588,amakovt,AmakoVT,513181,Genshin Impact,live,[FR/EN]🌸RETOUR DE LA ROUTINE SUR GENSHIN🌸⌨️!discord !lovemako  !reseaux,42,2022-11-30T11:00:32Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_amakovt-{width}x{height}.jpg,"['81e9d348-82e5-4c4f-a140-d2b3779b912d', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd', '52d7e4cc-633d-46f5-818c-bb59102d9549', '67259b26-ff83-444e-9d3c-faab390df16f', '6f655045-9989-4ef7-8f85-1edcec42d648']",True,2022-11-30T15:12:03Z
46356663580,111680092,dracksnard,Dracksnard,30921,Rocket League,live,Du fun et du try hard,1,2022-11-30T14:10:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_dracksnard-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-30T15:21:54Z
46356779260,88356889,aleavanihs,AleaVanihs,509660,Art,live,[FR] Petit live chill !,7,2022-11-30T14:54:25Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_aleavanihs-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '86bd38a4-8ef9-4e4a-892f-f4d0aa336d67', '02ba4017-ed3b-4b82-ab20-011860784f77', 'df448da8-7082-45b2-92ad-c624dba6551f', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",True,2022-11-30T15:58:16Z
46356982476,503221651,xaeleee,XaeLeee,670867987,Pokémon Scarlet/Violet,live,On est partis pour un petit nuzlocke! | !nuzlocke !subgoals !giveaway !dreamteam !discord !tiktok,22,2022-11-30T16:00:53Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_xaeleee-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '81df4005-f654-40b2-9fc0-9fd767bc8e3e', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', '81e9d348-82e5-4c4f-a140-d2b3779b912d', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'cc8d5abb-39c9-4942-a1ee-e1558512119e']",False,2022-11-30T16:42:33Z
46356510844,413564222,boopywolfdeer,boopywolfdeer,18122,World of Warcraft,live,REdecouverte de WORLD OF WARCRAFT Pour la nouvelle extension / (GIFT GOAL FOR FURSUIT),1,2022-11-30T13:10:40Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_boopywolfdeer-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', '9e1c4d59-fb88-4b42-99ce-b2776358c547', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '4c15e802-ee32-4145-8375-28ca39cd6560', '6f655045-9989-4ef7-8f85-1edcec42d648']",True,2022-11-30T16:59:48Z
46357096108,756108769,lapetiteyua,LaPetiteYua,509658,Just Chatting,live,VIENS PARLOTER :3 | TRANSGENDER VTUBER | !cmds,1,2022-11-30T16:34:28Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_lapetiteyua-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', 'c834d89e-1811-47ed-b429-395b6fbc7412', '54b544af-2d0e-4d17-a653-78e3f6fc1fc8', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-30T17:00:55Z
46356709356,835546262,kaguyarp,kaguyaRP,21779,League of Legends,live,FR PC session ranked sur lol,1,2022-11-30T14:28:32Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kaguyarp-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '67259b26-ff83-444e-9d3c-faab390df16f']",True,2022-11-30T17:00:55Z
46357039372,631620857,lootrrr,Lootrrr,21465,osu!,live,{vtuber FR/EN} (62k full area) RUSH d'1H 30 ROAD TO sub 60k,1,2022-11-30T16:17:28Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_lootrrr-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-30T17:10:36Z
46357127948,503221651,xaeleee,XaeLeee,670867987,Pokémon Scarlet/Violet,live,On est partis pour un petit nuzlocke! | !nuzlocke !subgoals !giveaway !dreamteam !discord !tiktok,30,2022-11-30T16:44:17Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_xaeleee-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '81df4005-f654-40b2-9fc0-9fd767bc8e3e', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', '81e9d348-82e5-4c4f-a140-d2b3779b912d', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'cc8d5abb-39c9-4942-a1ee-e1558512119e']",False,2022-11-30T17:54:39Z
46356613772,260184198,esprit_ebene,Esprit_Ebene,509660,Art,live,[Vtuber FR] J'ai du boulot ! Encore.,33,2022-11-30T13:53:28Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_esprit_ebene-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'df448da8-7082-45b2-92ad-c624dba6551f', 'f2d10665-9980-452a-b091-f0ca30777d4b', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",True,2022-11-30T18:11:32Z
40131926888,814211191,gisellewillis,GiselleWillis,670867987,Pokémon Scarlet/Violet,live,[VtuberFR]  L'aventure continue !!🥐  !discord !twitter,1,2022-11-30T16:31:12Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gisellewillis-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd', 'dffe48c0-951f-4bc3-a4a6-77a556988b70', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'cc8d5abb-39c9-4942-a1ee-e1558512119e']",False,2022-11-30T18:21:36Z
46357513596,91517434,xenouu,Xenouu,417528,Albion Online,live,5200H+🔶Drops actifs🔶Mist en Masse,5,2022-11-30T18:19:02Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_xenouu-{width}x{height}.jpg,"['c2542d6d-cd10-4532-919b-3d19f30a768b', '6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-30T18:39:42Z
46357552844,149399126,vanex_x,vanex_x,516575,VALORANT,live,SI T'AIMES MES LUNETTES VIENS CLAQUER TON SUB,83,2022-11-30T18:29:16Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_vanex_x-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '621fb5bf-5498-4d8f-b4ac-db4d40d401bf', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-30T18:54:40Z
40132187416,171786647,gneukie,Gneukie,670867987,Pokémon Scarlet/Violet,live,[FR/EN(poop)] SCARLET POKEDEX 400 | Berserkatt shiny possible ?,3,2022-11-30T17:25:46Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gneukie-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '807277ea-cbd7-46fc-8b96-bc4d7ccb55de', '52d7e4cc-633d-46f5-818c-bb59102d9549']",True,2022-11-30T19:04:29Z
46356558172,493944627,kirby_chimmy,kirby_chimmy,509658,Just Chatting,live,time to sing or maybe try to sing well,1,2022-11-30T13:30:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kirby_chimmy-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', 'b6b64b15-447c-4178-9609-d3d511123521', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-30T19:09:22Z
46357007324,69397162,himous_,Himous_,2692,Super Mario 64,live,"Super Mario 64, Mario de Métal c'est toi ?!  [VtuberFr]",2,2022-11-30T16:07:43Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_himous_-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']",True,2022-11-30T19:15:00Z
40132083416,556303548,tizianamickaelis,tizianamickaelis,510773,I'm on Observation Duty,live,[FR/PC] moi peur ? mais non je m' exprime en criant,3,2022-11-30T17:04:18Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_tizianamickaelis-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",True,2022-11-30T19:17:55Z
